,year,title,genre,avg_vote,movie_rating,duration,watchability
1392,2005,Shisha no sho,"Animation, Drama, Fantasy",6.6,good,70,avg length movie
1393,2005,Wahrheit oder Pflicht,"Comedy, Drama",6.6,good,89,avg length movie
1394,2005,"Yours, Mine & Ours","Comedy, Family, Fantasy",5.5,okay,88,avg length movie
1395,2005,Ah Aah: Anbe Aaruyire,Romance,5.3,okay,165,really long movie
1396,2005,Verlengd weekend,"Comedy, Drama",6.5,good,93,really long movie
1397,2006,Écoute le temps,"Crime, Drama, Mystery",5.9,okay,87,avg length movie
1398,2006,Another Gay Movie,"Comedy, Romance",4.9,okay,92,really long movie
1399,2006,The Beach Party at the Threshold of Hell,Comedy,4.0,okay,90,no data
1400,2005,La bestia nel cuore,"Drama, Mystery",6.4,good,120,really long movie
1401,2006,O Jerusalem,"Drama, History",6.1,good,100,really long movie
1402,2006,Borat: Cultural Learnings of America for Make Benef,Comedy,7.3,good,84,avg length movie
1403,2006,Brand Upon the Brain! A Remembrance in 12 Chapters,"Comedy, Drama, Fantasy",7.3,good,95,really long movie
1404,2006,Breaking and Entering,"Crime, Drama, Romance",6.5,good,120,really long movie
1405,2006,Dreamgirls,"Drama, Music, Musical",6.5,good,130,really long movie
1406,2005,EZ Money,"Family, Comedy",2.9,bad,86,avg length movie
1407,2005,Edmond,"Drama, Thriller",6.2,good,82,avg length movie
1408,2006,Expiration Date,"Comedy, Romance",6.3,good,94,really long movie
1409,2005,Film Geek,Comedy,6.1,good,78,avg length movie
1410,2005,Flirting with Anthony,"Romance, Thriller",2.3,bad,88,avg length movie
1411,2006,Forgiving the Franklins,"Comedy, Drama",6.3,good,101,really long movie
1412,2005,Gypo,"Drama, Family",6.8,good,98,really long movie
1413,2006,The Hamiltons,"Drama, Horror, Thriller",5.1,okay,86,avg length movie
1414,2005,Hard Pill,Drama,6.4,good,94,really long movie
1415,2005,Hoodwinked!,"Animation, Comedy, Crime",6.4,good,80,avg length movie
1416,2006,The Illusionist,"Drama, Fantasy, History",7.6,good,110,really long movie
1417,2005,Laura Smiles,Drama,5.8,okay,98,really long movie
1418,2005,Left Behind III: World at War,"Action, Drama, Fantasy",4.6,okay,95,really long movie
1419,2005,Melissa P.,Drama,4.8,okay,100,really long movie
1420,2005,Naina,"Drama, Horror, Mystery",4.3,okay,104,really long movie
1421,2005,"Paradise, Texas",Drama,5.7,okay,90,no data
1422,2005,Red Mercury,"Crime, Drama, Thriller",5.1,okay,109,really long movie
1423,2006,Scorpius Gigantus,"Action, Adventure, Comedy",2.1,bad,91,really long movie
1424,2006,The Sentinel,"Action, Crime, Thriller",6.1,good,108,really long movie
1425,2006,Slippery Slope,Comedy,4.8,okay,80,avg length movie
1426,2005,The Wild Blue Yonder,Sci-Fi,6.2,good,80,avg length movie
1427,2005,Page 3,Drama,7.3,good,139,really long movie
1428,2005,Desu toransu,"Action, Adventure, Fantasy",5.8,okay,89,avg length movie
1429,2005,Meat Pie,Comedy,2.1,bad,86,avg length movie
1430,2005,Piratas en el Callao,Animation,4.1,okay,78,avg length movie
1431,2006,Robotech: The Shadow Chronicles,"Animation, Action, Adventu",6.5,good,88,avg length movie
1432,2005,Les amants réguliers,"Drama, Romance",6.9,good,183,really long movie
1433,2006,Fauteuils d'orchestre,"Comedy, Drama, Romance",6.7,good,106,really long movie
1434,2006,Indigènes,"Drama, War",7.0,good,123,really long movie
1435,2005,J'ai vu tuer Ben Barka,Drama,5.8,okay,101,really long movie
1436,2006,Selon Charlie,Drama,5.1,okay,140,really long movie
1437,2005,Torrente 3: El protector,"Comedy, Crime",5.6,okay,91,really long movie
1438,2006,Un ticket pour l'espace,"Comedy, Sci-Fi",5.3,okay,90,no data
1439,2005,Falscher Bekenner,"Drama, Thriller",6.3,good,94,really long movie
1440,2006,Fay Grim,"Action, Comedy, Thriller",6.2,good,118,really long movie
1441,2006,Forgiven,Drama,6.5,good,81,avg length movie
1442,2006,Halim,"Biography, Drama, Music",6.0,okay,155,really long movie
1443,2006,Punk Love,Drama,6.0,okay,102,really long movie
1444,2005,Keeping Mum,"Comedy, Crime",6.8,good,99,really long movie
1445,2005,Miracle at Sage Creek,"Action, Drama, Family",5.5,okay,90,no data
1446,2005,The Naked Brothers Band: The Movie,"Comedy, Family, Music",3.8,okay,90,no data
1447,2005,A Sublime Love Story: Barsaat,"Drama, Romance",4.0,okay,143,really long movie
1448,2005,Blackmail,"Action, Drama, Thriller",4.1,okay,126,really long movie
1449,2005,Deewane Huye Paagal,"Action, Comedy, Drama",5.3,okay,158,really long movie
1450,2005,Fareb,"Drama, Thriller",4.3,okay,129,really long movie
1451,2006,Humko Deewana Kar Gaye,"Drama, Romance",5.2,okay,155,really long movie
1452,2005,Karam,"Action, Thriller",5.5,okay,117,really long movie
1453,2005,Main Aisa Hi Hoon,"Drama, Family, Musical",4.7,okay,162,really long movie
1454,2005,Tango Charlie,"Action, Adventure, Drama",6.0,okay,142,really long movie
1455,2006,Tathastu,"Crime, Drama, Thriller",4.5,okay,113,really long movie
1456,2005,Jurm,"Crime, Drama, Mystery",5.5,okay,150,really long movie
1457,2005,Geuddae geusaramdeul,"Comedy, Drama, History",6.9,good,102,really long movie
1458,2005,Les invisibles,Drama,5.1,okay,85,avg length movie
1459,2005,Kong que,Drama,7.6,good,136,really long movie
1460,2005,Krama mig,"Comedy, Drama, Romance",5.2,okay,86,avg length movie
1461,2005,Malev,"Action, Comedy",7.2,good,109,really long movie
1462,2005,Mon petit doigt m'a dit...,"Comedy, Mystery",5.8,okay,105,really long movie
1463,2006,One Last Dance,"Action, Comedy, Romance",5.7,okay,100,really long movie
1464,2005,Paradise Now,"Crime, Drama, Thriller",7.4,good,91,really long movie
1465,2005,Röövlirahnu Martin,"Comedy, Family, Fantasy",6.4,good,75,avg length movie
1466,2006,Salvador (Puig Antich),"Biography, Drama, History",7.3,good,134,really long movie
1467,2005,Sangre,Drama,5.9,okay,90,no data
1468,2005,Somne,"Horror, Sci-Fi, Thriller",4.5,okay,90,no data
1469,2005,Stiilipidu,"Comedy, Drama",6.1,good,110,really long movie
1470,2005,Tian bian yi duo yun,"Comedy, Drama, Musical",6.5,good,114,really long movie
1471,2005,U-Carmen eKhayelitsha,"Musical, Drama, Romance",6.6,good,122,really long movie
1472,2006,Les bronzés 3: amis pour la vie,Comedy,3.9,okay,97,really long movie
1473,2005,Automatic,Drama,5.6,okay,77,avg length movie
1474,2006,The Contract,"Action, Crime, Drama",5.6,okay,96,really long movie
1475,2006,Eréndira la indomable,"Adventure, Drama, Fantasy",7.0,good,117,really long movie
1476,2005,Feed,"Crime, Horror, Thriller",5.3,okay,101,really long movie
1477,2005,Home,"Drama, Comedy",5.1,okay,91,really long movie
1478,2006,Invincible,"Biography, Drama, Sport",7.1,good,105,really long movie
1479,2005,Sunnyvale,"Comedy, Romance",4.7,okay,75,avg length movie
1480,2006,Take the Lead,"Drama, Music",6.6,good,118,really long movie
1481,2006,Huo Yuan Jia,"Action, Biography, Drama",7.6,good,104,really long movie
1482,2005,America 101,Comedy,5.4,okay,86,avg length movie
1483,2005,Far til fire gi'r aldrig op,"Comedy, Family",4.4,okay,90,no data
1484,2005,Achuvinte Amma,"Comedy, Drama, Family",6.9,good,130,really long movie
1485,2006,Civic Duty,"Drama, Thriller",6.2,good,98,really long movie
1486,2005,Death by Engagement,"Horror, Comedy",4.0,okay,99,really long movie
1487,2005,Los 2 lados de la cama,"Comedy, Musical, Romance",5.5,okay,104,really long movie
1488,2005,Mang lung,"Action, Crime, Drama",5.4,okay,110,really long movie
1489,2006,Mon fils à moi,Drama,6.8,good,79,avg length movie
1490,2005,Kamataki,"Drama, Romance",7.1,good,110,really long movie
1491,2006,Quelques jours en septembre,"Drama, Thriller",5.3,okay,116,really long movie
1492,2006,Sans elle,"Thriller, Drama",5.5,okay,102,really long movie
1493,2005,Het schnitzelparadijs,"Comedy, Romance",6.0,okay,82,avg length movie
1494,2005,Storm,"Drama, Fantasy, Mystery",5.7,okay,110,really long movie
1495,2005,Harb Atalia,"Action, Comedy, Romance",6.1,good,110,really long movie
1496,2005,Texas,Drama,5.9,okay,103,really long movie
1497,2005,Che Guevara,"Biography, Drama, History",5.6,okay,102,really long movie
1498,2005,Cup of My Blood,"Horror, Thriller",4.5,okay,107,really long movie
1499,2005,Domino One,"Mystery, Thriller",6.0,okay,86,avg length movie
1500,2005,Drawing Restraint 9,Fantasy,6.5,good,135,really long movie
1501,2006,Driving Lessons,"Comedy, Drama",6.7,good,98,really long movie
1502,2005,Gisaku,"Animation, Action, Drama",5.7,okay,81,avg length movie
1503,2005,Isolation,"Horror, Sci-Fi, Thriller",5.6,okay,95,really long movie
1504,2005,Kissing on the Mouth,"Drama, Romance",4.6,okay,78,avg length movie
1505,2005,Mutual Appreciation,Comedy,6.7,good,109,really long movie
1506,2006,The Painted Veil,"Drama, Romance",7.5,good,125,really long movie
1507,2006,Red Ridge,"Action, Drama, Thriller",4.3,okay,89,avg length movie
1508,2005,Rh+,"Action, Crime, Thriller",2.7,bad,90,no data
1509,2005,Elephant Shoes,Romance,6.6,good,80,avg length movie
1510,2006,Leiutajateküla Lotte,"Animation, Comedy, Family",7.2,good,81,avg length movie
1511,2006,Ruudi,"Comedy, Family, Fantasy",5.9,okay,112,really long movie
1512,2006,Tramvay,"Crime, Drama, Horror",5.9,okay,83,avg length movie
1513,2006,Le concile de pierre,"Adventure, Crime, Drama",4.8,okay,102,really long movie
1514,2005,Fink!,Action,3.6,okay,102,really long movie
1515,2005,En folkefiende,Drama,5.2,okay,90,no data
1516,2005,Import-eksport,"Comedy, Drama",5.5,okay,90,no data
1517,2005,Het paard van Sinterklaas,"Drama, Family",7.0,good,95,really long movie
1518,2006,Mare nero,"Drama, Romance",4.7,okay,83,avg length movie
1519,2005,The F Word,Drama,6.5,good,85,avg length movie
1520,2006,Hot Tamale,"Action, Comedy, Crime",5.6,okay,102,really long movie
1521,2006,Alien Incursion,"Comedy, Horror, Sci-Fi",2.2,bad,86,avg length movie
1522,2006,Inexchange,Horror,4.0,okay,90,no data
1523,2005,Keine Lieder über Liebe,"Drama, Music, Romance",6.5,good,98,really long movie
1524,2005,"Let Us Go and Burn Her Body; Or, The Devil Done Let","Fantasy, Horror, Mystery",1.7,bad,112,really long movie
1525,2006,The Night Listener,"Crime, Drama, Mystery",5.9,okay,91,really long movie
1526,2005,Sins,"Drama, Romance",4.3,okay,138,really long movie
1527,2006,Snow Cake,"Drama, Romance",7.5,good,112,really long movie
1528,2005,Stadt als Beute,Drama,4.9,okay,93,really long movie
1529,2006,La stella che non c'è,Drama,6.8,good,103,really long movie
1530,2006,Things That Hang from Trees,Drama,5.5,okay,97,really long movie
1531,2006,Tirante el Blanco,"Adventure, Romance",3.9,okay,122,really long movie
1532,2006,Two Weeks,"Comedy, Drama",6.5,good,102,really long movie
1533,2005,Alla luce del sole,"Crime, Drama",7.1,good,89,avg length movie
1534,2005,Bunty Aur Babli,"Comedy, Drama, Romance",6.2,good,170,really long movie
1535,2005,Kochi Rajavu,"Action, Comedy, Crime",5.9,okay,105,really long movie
1536,2006,Offset,"Comedy, Drama",6.1,good,110,really long movie
1537,2006,Quatre étoiles,Comedy,5.5,okay,106,really long movie
1538,2005,Zozo,"Drama, Family, War",6.6,good,105,really long movie
1539,2005,Een ander zijn geluk,Drama,6.1,good,98,really long movie
1540,2006,Rohtenburg,"Crime, Drama, Horror",5.2,okay,87,avg length movie
1541,2005,Camarón,"Biography, Drama, Musical",6.1,good,119,really long movie
1542,2006,Irresistible,"Drama, Mystery, Thriller",5.7,okay,103,really long movie
1543,2005,Maraton,"Biography, Drama, Sport",7.7,good,117,really long movie
1544,2005,Oechul,"Drama, Romance",6.7,good,105,really long movie
1545,2005,Pasongsong gyerantak,"Comedy, Drama",5.8,okay,120,really long movie
1546,2005,Redeu-ai,Horror,4.8,okay,96,really long movie
1547,2005,Finger Print,"Crime, Mystery, Thriller",4.7,okay,111,really long movie
1548,2006,Kummelin Jackpot,Comedy,6.3,good,93,really long movie
1549,2005,Ordinary Man,Thriller,6.4,good,103,really long movie
1550,2006,Se Eu Fosse Você,Comedy,6.1,good,108,really long movie
1551,2005,American Fusion,"Comedy, Romance",5.7,okay,94,really long movie
1552,2005,Chicken Tikka Masala,"Comedy, Drama, Romance",5.6,okay,90,no data
1553,2006,Eragon,"Action, Adventure, Family",5.1,okay,104,really long movie
1554,2005,Es ist ein Elch entsprungen,"Comedy, Family, Fantasy",4.8,okay,90,no data
1555,2006,Little Miss Sunshine,"Comedy, Drama",7.8,good,101,really long movie
1556,2005,London,"Drama, Romance",6.5,good,92,really long movie
1557,2005,Lost in Plainview,"Action, Thriller",4.2,okay,93,really long movie
1558,2005,Dominion: Prequel to the Exorcist,"Drama, Horror, Thriller",5.2,okay,117,really long movie
1559,2006,RV,"Adventure, Comedy, Family",5.5,okay,99,really long movie
1560,2005,15 Park Avenue,Drama,7.1,good,116,really long movie
1561,2006,Banaras,"Musical, Drama",6.2,good,122,really long movie
1562,2005,Dosti: Friends Forever,"Drama, Romance",5.5,okay,136,really long movie
1563,2006,Kráska v nesnázích,"Comedy, Drama",6.8,good,110,really long movie
1564,2005,Lucky: No Time for Love,"Musical, Drama, Romance",4.7,okay,180,really long movie
1565,2005,Shaadi No. 1,Comedy,3.5,okay,129,really long movie
1566,2006,Siren,"Comedy, Drama, Music",2.7,bad,87,avg length movie
1567,2005,Zameer,"Drama, Romance",2.9,bad,137,really long movie
1568,2006,Babel,Drama,7.4,good,143,really long movie
1569,2005,Purple Heart,"Action, Drama, Thriller",5.2,okay,90,no data
1570,2005,"Dishab babato didam, Aida",Drama,5.7,okay,85,avg length movie
1571,2005,Bang Bang Orangutang,Drama,4.9,okay,106,really long movie
1572,2005,P,"Drama, Horror",5.1,okay,110,really long movie
1573,2005,Ryna,Drama,7.0,good,94,really long movie
1574,2005,Ayya,"Drama, Romance",5.7,okay,159,really long movie
1575,2006,La doublure,"Comedy, Drama",6.5,good,85,avg length movie
1576,2005,Chandramukhi,"Action, Comedy, Fantasy",7.0,good,166,really long movie
1577,2005,Chehraa,Thriller,3.8,okay,136,really long movie
1578,2005,Ghajini,"Action, Drama, Mystery",7.5,good,175,really long movie
1579,2006,Grounding - Die letzten Tage der Swissair,Drama,6.9,good,131,really long movie
1580,2006,Kabhi Alvida Naa Kehna,"Drama, Romance",6.1,good,193,really long movie
1581,2005,Ot 180 i vyshe,Comedy,5.5,okay,104,really long movie
1582,2005,Qing ren jie,"Drama, Romance",6.8,good,113,really long movie
1583,2006,Rosso come il cielo,Drama,7.8,good,96,really long movie
1584,2005,Salad-e fasl,"Crime, Drama, Romance",5.2,okay,90,no data
1585,2006,The End of Silence,Drama,5.5,okay,94,really long movie
1586,2005,Statskiy sovetnik,"Drama, Crime",7.1,good,191,really long movie
1587,2006,16 Blocks,"Action, Crime, Drama",6.6,good,102,really long movie
1588,2005,24/7: The Passion of Life,Drama,4.3,okay,116,really long movie
1589,2006,Blood Diamond,"Adventure, Drama, Thriller",8.0,good,143,really long movie
1590,2005,GamerZ,"Comedy, Fantasy",5.9,okay,101,really long movie
1591,2005,Hostel,Horror,5.9,okay,94,really long movie
1592,2006,Unknown,"Crime, Drama, Mystery",6.5,good,85,avg length movie
1593,2006,The Wicker Man,"Horror, Mystery, Thriller",3.7,okay,102,really long movie
1594,2005,Love,"Drama, Thriller",6.5,good,90,no data
1595,2005,Puzzlehead,"Drama, Sci-Fi",5.6,okay,81,avg length movie
1596,2005,Gilane,"Drama, War",6.8,good,80,avg length movie
1597,2006,Ik omhels je met 1000 armen,"Comedy, Drama, Romance",6.6,good,110,really long movie
1598,2005,Italyanets,Drama,7.5,good,90,no data
1599,2005,Odete,Drama,5.8,okay,101,really long movie
1600,2006,Suburban Mayhem,"Comedy, Drama, Thriller",5.8,okay,95,really long movie
1601,2006,L'entente cordiale,Comedy,4.5,okay,100,really long movie
1602,2005,Je vous trouve très beau,"Comedy, Romance",6.7,good,97,really long movie
1603,2006,Flandres,"Drama, Romance, War",6.5,good,91,really long movie
1604,2006,Una rosa de Francia,"Crime, Drama",5.1,okay,100,really long movie
1605,2006,Sheitan,"Comedy, Horror, Thriller",5.6,okay,94,really long movie
1606,2005,15 días contigo,"Comedy, Drama",6.9,good,94,really long movie
1607,2006,As You Like It,"Drama, Comedy, Romance",6.2,good,127,really long movie
1608,2005,Boss'n Up,"Musical, Drama",4.7,okay,88,avg length movie
1609,2005,Chakushin ari 2,"Horror, Mystery",5.4,okay,105,really long movie
1610,2006,Death Ride,"Horror, Thriller",2.5,bad,84,avg length movie
1611,2005,The Derby Stallion,Drama,5.6,okay,99,really long movie
1612,2005,Frankenstein vs. the Creature from Blood Cove,Horror,3.9,okay,90,no data
1613,2005,The Gospel,"Drama, Music",4.9,okay,105,really long movie
1614,2005,A Halfway House Christmas,Comedy,4.1,okay,50,short movie
1615,2005,Insecticidal,"Horror, Thriller",3.2,okay,81,avg length movie
1616,2005,Chinjeolhan geumjassi,"Crime, Drama, Thriller",7.6,good,115,really long movie
1617,2005,The Land of College Prophets,"Action, Fantasy, Horror",3.3,okay,83,avg length movie
1618,2006,The Lost,"Crime, Drama, Thriller",5.9,okay,119,really long movie
1619,2005,Mezon do Himiko,Drama,7.0,good,130,really long movie
1620,2005,Moussaka & Chips,Adventure,7.2,good,90,no data
1621,2006,Mustang Sally,"Action, Horror, Thriller",3.4,okay,85,avg length movie
1622,2006,My Brother,Drama,5.6,okay,100,really long movie
1623,2005,Aunt Rose,Horror,3.8,okay,90,no data
1624,2005,Pistvakt,"Comedy, Drama, Family",5.3,okay,91,really long movie
1625,2006,Pray for Morning,"Horror, Thriller",4.5,okay,91,really long movie
1626,2006,Premium,"Comedy, Drama, Romance",5.8,okay,97,really long movie
1627,2006,Quinceañera,Drama,7.0,good,90,no data
1628,2006,Room 6,"Horror, Mystery, Thriller",4.2,okay,94,really long movie
1629,2006,The Elephant King,"Drama, Romance",6.3,good,92,really long movie
1630,2005,The Toybox,"Horror, Mystery, Thriller",3.8,okay,81,avg length movie
1631,2005,Tryst,"Drama, Thriller",4.0,okay,83,avg length movie
1632,2005,Within,"Drama, Horror, Mystery",2.8,bad,95,really long movie
1633,2006,"Young, Single & Angry",Comedy,3.4,okay,91,really long movie
1634,2005,Apaharan,"Action, Crime, Drama",7.4,good,173,really long movie
1635,2005,Bachke Rehna Re Baba,Comedy,2.7,bad,130,really long movie
1636,2005,Camping sauvage,Drama,5.4,okay,79,avg length movie
1637,2005,Hana to hebi 2: Pari/Shizuko,Drama,5.7,okay,118,really long movie
1638,2005,Imaginum,"Animation, Family, Fantasy",4.6,okay,82,avg length movie
1639,2005,Kyon Ki...,"Drama, Romance",5.5,okay,160,really long movie
1640,2005,Maine Pyaar Kyun Kiya,"Comedy, Drama, Romance",5.5,okay,145,really long movie
1641,2005,My Wife's Murder,"Drama, Mystery, Thriller",6.2,good,103,really long movie
1642,2005,Naisu no mori: The First Contact,Comedy,6.8,good,150,really long movie
